column_000,column_001,column_002,column_003,column_004,column_005,column_006,column_007,column_008,column_009,column_010,column_011,column_012,column_013,column_014,column_015,column_016,column_017,column_018,column_019
90630172197,value-9063-1,value-9063-2,value-9063-3,value-9063-4,90630172202,value-9063-6,value-9063-7,value-9063-8,value-9063-9,90630172207,value-9063-11,value-9063-12,value-9063-13,value-9063-14,90630172212,value-9063-16,value-9063-17,value-9063-18,value-9063-19
90640172216,value-9064-1,value-9064-2,value-9064-3,value-9064-4,90640172221,value-9064-6,value-9064-7,value-9064-8,value-9064-9,90640172226,value-9064-11,value-9064-12,value-9064-13,value-9064-14,90640172231,value-9064-16,value-9064-17,value-9064-18,value-9064-19
90650172235,value-9065-1,value-9065-2,value-9065-3,value-9065-4,90650172240,value-9065-6,value-9065-7,value-9065-8,value-9065-9,90650172245,value-9065-11,value-9065-12,value-9065-13,value-9065-14,90650172250,value-9065-16,value-9065-17,value-9065-18,value-9065-19
90660172254,value-9066-1,value-9066-2,value-9066-3,value-9066-4,90660172259,value-9066-6,value-9066-7,value-9066-8,value-9066-9,90660172264,value-9066-11,value-9066-12,value-9066-13,value-9066-14,90660172269,value-9066-16,value-9066-17,value-9066-18,value-9066-19
90670172273,value-9067-1,value-9067-2,value-9067-3,value-9067-4,90670172278,value-9067-6,value-9067-7,value-9067-8,value-9067-9,90670172283,value-9067-11,value-9067-12,value-9067-13,value-9067-14,90670172288,value-9067-16,value-9067-17,value-9067-18,value-9067-19
90680172292,value-9068-1,value-9068-2,value-9068-3,value-9068-4,90680172297,value-9068-6,value-9068-7,value-9068-8,value-9068-9,90680172302,value-9068-11,value-9068-12,value-9068-13,value-9068-14,90680172307,value-9068-16,value-9068-17,value-9068-18,value-9068-19
90690172311,value-9069-1,value-9069-2,value-9069-3,value-9069-4,90690172316,value-9069-6,value-9069-7,value-9069-8,value-9069-9,90690172321,value-9069-11,value-9069-12,value-9069-13,value-9069-14,90690172326,value-9069-16,value-9069-17,value-9069-18,value-9069-19
90700172330,value-9070-1,value-9070-2,value-9070-3,value-9070-4,90700172335,value-9070-6,value-9070-7,value-9070-8,value-9070-9,90700172340,value-9070-11,value-9070-12,value-9070-13,value-9070-14,90700172345,value-9070-16,value-9070-17,value-9070-18,value-9070-19
90710172349,value-9071-1,value-9071-2,value-9071-3,value-9071-4,90710172354,value-9071-6,value-9071-7,value-9071-8,value-9071-9,90710172359,value-9071-11,value-9071-12,value-9071-13,value-9071-14,90710172364,value-9071-16,value-9071-17,value-9071-18,value-9071-19
90720172368,value-9072-1,value-9072-2,value-9072-3,value-9072-4,90720172373,value-9072-6,value-9072-7,value-9072-8,value-9072-9,90720172378,value-9072-11,value-9072-12,value-9072-13,value-9072-14,90720172383,value-9072-16,value-9072-17,value-9072-18,value-9072-19
90730172387,value-9073-1,value-9073-2,value-9073-3,value-9073-4,90730172392,value-9073-6,value-9073-7,value-9073-8,value-9073-9,90730172397,value-9073-11,value-9073-12,value-9073-13,value-9073-14,90730172402,value-9073-16,value-9073-17,value-9073-18,value-9073-19
90740172406,value-9074-1,value-9074-2,value-9074-3,value-9074-4,90740172411,value-9074-6,value-9074-7,value-9074-8,value-9074-9,90740172416,value-9074-11,value-9074-12,value-9074-13,value-9074-14,90740172421,value-9074-16,value-9074-17,value-9074-18,value-9074-19
90750172425,value-9075-1,value-9075-2,value-9075-3,value-9075-4,90750172430,value-9075-6,value-9075-7,value-9075-8,value-9075-9,90750172435,value-9075-11,value-9075-12,value-9075-13,value-9075-14,90750172440,value-9075-16,value-9075-17,value-9075-18,value-9075-19
90760172444,value-9076-1,value-9076-2,value-9076-3,value-9076-4,90760172449,value-9076-6,value-9076-7,value-9076-8,value-9076-9,90760172454,value-9076-11,value-9076-12,value-9076-13,value-9076-14,90760172459,value-9076-16,value-9076-17,value-9076-18,value-9076-19
90770172463,value-9077-1,value-9077-2,value-9077-3,value-9077-4,90770172468,value-9077-6,value-9077-7,value-9077-8,value-9077-9,90770172473,value-9077-11,value-9077-12,value-9077-13,value-9077-14,90770172478,value-9077-16,value-9077-17,value-9077-18,value-9077-19
90780172482,value-9078-1,value-9078-2,value-9078-3,value-9078-4,90780172487,value-9078-6,value-9078-7,value-9078-8,value-9078-9,90780172492,value-9078-11,value-9078-12,value-9078-13,value-9078-14,90780172497,value-9078-16,value-9078-17,value-9078-18,value-9078-19
90790172501,value-9079-1,value-9079-2,value-9079-3,value-9079-4,90790172506,value-9079-6,value-9079-7,value-9079-8,value-9079-9,90790172511,value-9079-11,value-9079-12,value-9079-13,value-9079-14,90790172516,value-9079-16,value-9079-17,value-9079-18,value-9079-19
90800172520,value-9080-1,value-9080-2,value-9080-3,value-9080-4,90800172525,value-9080-6,value-9080-7,value-9080-8,value-9080-9,90800172530,value-9080-11,value-9080-12,value-9080-13,value-9080-14,90800172535,value-9080-16,value-9080-17,value-9080-18,value-9080-19
90810172539,value-9081-1,value-9081-2,value-9081-3,value-9081-4,90810172544,value-9081-6,value-9081-7,value-9081-8,value-9081-9,90810172549,value-9081-11,value-9081-12,value-9081-13,value-9081-14,90810172554,value-9081-16,value-9081-17,value-9081-18,value-9081-19
90820172558,value-9082-1,value-9082-2,value-9082-3,value-9082-4,90820172563,value-9082-6,value-9082-7,value-9082-8,value-9082-9,90820172568,value-9082-11,value-9082-12,value-9082-13,value-9082-14,90820172573,value-9082-16,value-9082-17,value-9082-18,value-9082-19
90830172577,value-9083-1,value-9083-2,value-9083-3,value-9083-4,90830172582,value-9083-6,value-9083-7,value-9083-8,value-9083-9,90830172587,value-9083-11,value-9083-12,value-9083-13,value-9083-14,90830172592,value-9083-16,value-9083-17,value-9083-18,value-9083-19
90840172596,value-9084-1,value-9084-2,value-9084-3,value-9084-4,90840172601,value-9084-6,value-9084-7,value-9084-8,value-9084-9,90840172606,value-9084-11,value-9084-12,value-9084-13,value-9084-14,90840172611,value-9084-16,value-9084-17,value-9084-18,value-9084-19
90850172615,value-9085-1,value-9085-2,value-9085-3,value-9085-4,90850172620,value-9085-6,value-9085-7,value-9085-8,value-9085-9,90850172625,value-9085-11,value-9085-12,value-9085-13,value-9085-14,90850172630,value-9085-16,value-9085-17,value-9085-18,value-9085-19
90860172634,value-9086-1,value-9086-2,value-9086-3,value-9086-4,90860172639,value-9086-6,value-9086-7,value-9086-8,value-9086-9,90860172644,value-9086-11,value-9086-12,value-9086-13,value-9086-14,90860172649,value-9086-16,value-9086-17,value-9086-18,value-9086-19
90870172653,value-9087-1,value-9087-2,value-9087-3,value-9087-4,90870172658,value-9087-6,value-9087-7,value-9087-8,value-9087-9,90870172663,value-9087-11,value-9087-12,value-9087-13,value-9087-14,90870172668,value-9087-16,value-9087-17,value-9087-18,value-9087-19
90880172672,value-9088-1,value-9088-2,value-9088-3,value-9088-4,90880172677,value-9088-6,value-9088-7,value-9088-8,value-9088-9,90880172682,value-9088-11,value-9088-12,value-9088-13,value-9088-14,90880172687,value-9088-16,value-9088-17,value-9088-18,value-9088-19
90890172691,value-9089-1,value-9089-2,value-9089-3,value-9089-4,90890172696,value-9089-6,value-9089-7,value-9089-8,value-9089-9,90890172701,value-9089-11,value-9089-12,value-9089-13,value-9089-14,90890172706,value-9089-16,value-9089-17,value-9089-18,value-9089-19
90900172710,value-9090-1,,value-9090-3,value-9090-4,90900172715,value-9090-6,value-9090-7,value-9090-8,value-9090-9,90900172720,value-9090-11,value-9090-12,value-9090-13,value-9090-14,90900172725,value-9090-16,value-9090-17,value-9090-18,value-9090-19
90910172729,value-9091-1,value-9091-2,value-9091-3,value-9091-4,90910172734,value-9091-6,value-9091-7,value-9091-8,value-9091-9,90910172739,value-9091-11,value-9091-12,value-9091-13,value-9091-14,90910172744,value-9091-16,value-9091-17,value-9091-18,value-9091-19
90920172748,value-9092-1,value-9092-2,value-9092-3,value-9092-4,90920172753,value-9092-6,value-9092-7,value-9092-8,value-9092-9,90920172758,value-9092-11,value-9092-12,value-9092-13,value-9092-14,90920172763,value-9092-16,value-9092-17,value-9092-18,value-9092-19
90930172767,value-9093-1,value-9093-2,value-9093-3,value-9093-4,90930172772,value-9093-6,value-9093-7,value-9093-8,value-9093-9,90930172777,value-9093-11,value-9093-12,value-9093-13,value-9093-14,90930172782,value-9093-16,value-9093-17,value-9093-18,value-9093-19
90940172786,value-9094-1,value-9094-2,value-9094-3,value-9094-4,90940172791,value-9094-6,value-9094-7,value-9094-8,value-9094-9,90940172796,value-9094-11,value-9094-12,value-9094-13,value-9094-14,90940172801,value-9094-16,value-9094-17,value-9094-18,value-9094-19
90950172805,value-9095-1,value-9095-2,value-9095-3,value-9095-4,90950172810,value-9095-6,value-9095-7,value-9095-8,value-9095-9,90950172815,value-9095-11,value-9095-12,value-9095-13,value-9095-14,90950172820,value-9095-16,value-9095-17,value-9095-18,value-9095-19
90960172824,value-9096-1,value-9096-2,value-9096-3,value-9096-4,90960172829,value-9096-6,value-9096-7,value-9096-8,value-9096-9,90960172834,value-9096-11,value-9096-12,value-9096-13,value-9096-14,90960172839,value-9096-16,value-9096-17,value-9096-18,value-9096-19
90970172843,value-9097-1,value-9097-2,value-9097-3,value-9097-4,90970172848,value-9097-6,value-9097-7,value-9097-8,value-9097-9,90970172853,value-9097-11,value-9097-12,value-9097-13,value-9097-14,90970172858,value-9097-16,value-9097-17,value-9097-18,value-9097-19
90980172862,value-9098-1,value-9098-2,value-9098-3,value-9098-4,90980172867,value-9098-6,value-9098-7,value-9098-8,value-9098-9,90980172872,value-9098-11,value-9098-12,value-9098-13,value-9098-14,90980172877,value-9098-16,value-9098-17,value-9098-18,value-9098-19
90990172881,value-9099-1,value-9099-2,value-9099-3,value-9099-4,90990172886,value-9099-6,value-9099-7,value-9099-8,value-9099-9,90990172891,value-9099-11,value-9099-12,value-9099-13,value-9099-14,90990172896,value-9099-16,value-9099-17,value-9099-18,value-9099-19
91000172900,value-9100-1,value-9100-2,value-9100-3,value-9100-4,91000172905,value-9100-6,value-9100-7,value-9100-8,value-9100-9,91000172910,value-9100-11,value-9100-12,value-9100-13,value-9100-14,91000172915,value-9100-16,value-9100-17,value-9100-18,value-9100-19
91010172919,value-9101-1,value-9101-2,value-9101-3,value-9101-4,91010172924,value-9101-6,value-9101-7,value-9101-8,value-9101-9,91010172929,value-9101-11,value-9101-12,value-9101-13,value-9101-14,91010172934,value-9101-16,value-9101-17,value-9101-18,value-9101-19
91020172938,value-9102-1,value-9102-2,value-9102-3,value-9102-4,91020172943,value-9102-6,value-9102-7,value-9102-8,value-9102-9,91020172948,value-9102-11,value-9102-12,value-9102-13,value-9102-14,91020172953,value-9102-16,value-9102-17,value-9102-18,value-9102-19
91030172957,value-9103-1,value-9103-2,value-9103-3,value-9103-4,91030172962,value-9103-6,value-9103-7,value-9103-8,value-9103-9,91030172967,value-9103-11,value-9103-12,value-9103-13,value-9103-14,91030172972,value-9103-16,value-9103-17,value-9103-18,value-9103-19
91040172976,value-9104-1,value-9104-2,value-9104-3,value-9104-4,91040172981,value-9104-6,value-9104-7,value-9104-8,value-9104-9,91040172986,value-9104-11,value-9104-12,value-9104-13,value-9104-14,91040172991,value-9104-16,value-9104-17,value-9104-18,value-9104-19
91050172995,value-9105-1,value-9105-2,value-9105-3,value-9105-4,91050173000,value-9105-6,value-9105-7,value-9105-8,value-9105-9,91050173005,value-9105-11,value-9105-12,value-9105-13,value-9105-14,91050173010,value-9105-16,value-9105-17,value-9105-18,value-9105-19
91060173014,value-9106-1,value-9106-2,value-9106-3,value-9106-4,91060173019,value-9106-6,value-9106-7,value-9106-8,value-9106-9,91060173024,value-9106-11,value-9106-12,value-9106-13,value-9106-14,91060173029,value-9106-16,value-9106-17,value-9106-18,value-9106-19
91070173033,value-9107-1,value-9107-2,value-9107-3,value-9107-4,91070173038,value-9107-6,value-9107-7,value-9107-8,value-9107-9,91070173043,value-9107-11,value-9107-12,value-9107-13,value-9107-14,91070173048,value-9107-16,value-9107-17,value-9107-18,value-9107-19
91080173052,value-9108-1,value-9108-2,value-9108-3,value-9108-4,91080173057,value-9108-6,value-9108-7,value-9108-8,value-9108-9,91080173062,value-9108-11,value-9108-12,value-9108-13,value-9108-14,91080173067,value-9108-16,value-9108-17,value-9108-18,value-9108-19
91090173071,value-9109-1,value-9109-2,value-9109-3,value-9109-4,91090173076,value-9109-6,value-9109-7,value-9109-8,value-9109-9,91090173081,value-9109-11,value-9109-12,value-9109-13,value-9109-14,91090173086,value-9109-16,value-9109-17,value-9109-18,value-9109-19
91100173090,value-9110-1,value-9110-2,value-9110-3,value-9110-4,91100173095,value-9110-6,value-9110-7,value-9110-8,value-9110-9,91100173100,value-9110-11,value-9110-12,value-9110-13,value-9110-14,91100173105,value-9110-16,value-9110-17,value-9110-18,value-9110-19
91110173109,value-9111-1,value-9111-2,value-9111-3,value-9111-4,91110173114,value-9111-6,value-9111-7,value-9111-8,value-9111-9,91110173119,value-9111-11,value-9111-12,value-9111-13,value-9111-14,91110173124,value-9111-16,value-9111-17,value-9111-18,value-9111-19
91120173128,value-9112-1,value-9112-2,value-9112-3,value-9112-4,91120173133,value-9112-6,value-9112-7,value-9112-8,value-9112-9,91120173138,value-9112-11,value-9112-12,value-9112-13,value-9112-14,91120173143,value-9112-16,value-9112-17,value-9112-18,value-9112-19
91130173147,value-9113-1,value-9113-2,value-9113-3,value-9113-4,91130173152,value-9113-6,value-9113-7,value-9113-8,value-9113-9,91130173157,value-9113-11,value-9113-12,value-9113-13,value-9113-14,91130173162,value-9113-16,value-9113-17,value-9113-18,value-9113-19
91140173166,value-9114-1,value-9114-2,value-9114-3,value-9114-4,91140173171,value-9114-6,value-9114-7,value-9114-8,value-9114-9,91140173176,value-9114-11,value-9114-12,value-9114-13,value-9114-14,91140173181,value-9114-16,value-9114-17,value-9114-18,value-9114-19
91150173185,value-9115-1,value-9115-2,value-9115-3,value-9115-4,91150173190,value-9115-6,value-9115-7,value-9115-8,value-9115-9,91150173195,value-9115-11,value-9115-12,value-9115-13,value-9115-14,91150173200,value-9115-16,value-9115-17,value-9115-18,value-9115-19
91160173204,value-9116-1,value-9116-2,value-9116-3,value-9116-4,91160173209,value-9116-6,value-9116-7,value-9116-8,value-9116-9,91160173214,value-9116-11,value-9116-12,value-9116-13,value-9116-14,91160173219,value-9116-16,value-9116-17,value-9116-18,value-9116-19
91170173223,value-9117-1,value-9117-2,value-9117-3,value-9117-4,91170173228,value-9117-6,value-9117-7,value-9117-8,value-9117-9,91170173233,value-9117-11,value-9117-12,value-9117-13,value-9117-14,91170173238,value-9117-16,value-9117-17,value-9117-18,value-9117-19
91180173242,value-9118-1,value-9118-2,value-9118-3,value-9118-4,91180173247,value-9118-6,value-9118-7,value-9118-8,value-9118-9,91180173252,value-9118-11,value-9118-12,value-9118-13,value-9118-14,91180173257,value-9118-16,value-9118-17,value-9118-18,value-9118-19
91190173261,value-9119-1,value-9119-2,value-9119-3,value-9119-4,91190173266,value-9119-6,value-9119-7,value-9119-8,value-9119-9,91190173271,value-9119-11,value-9119-12,value-9119-13,value-9119-14,91190173276,value-9119-16,value-9119-17,value-9119-18,value-9119-19
91200173280,value-9120-1,value-9120-2,value-9120-3,value-9120-4,91200173285,value-9120-6,value-9120-7,value-9120-8,value-9120-9,91200173290,value-9120-11,value-9120-12,value-9120-13,value-9120-14,91200173295,value-9120-16,value-9120-17,value-9120-18,value-9120-19
91210173299,value-9121-1,value-9121-2,value-9121-3,value-9121-4,91210173304,value-9121-6,value-9121-7,value-9121-8,value-9121-9,91210173309,value-9121-11,value-9121-12,value-9121-13,value-9121-14,91210173314,value-9121-16,value-9121-17,value-9121-18,value-9121-19
91220173318,value-9122-1,value-9122-2,value-9122-3,value-9122-4,91220173323,value-9122-6,value-9122-7,value-9122-8,value-9122-9,91220173328,value-9122-11,value-9122-12,value-9122-13,value-9122-14,91220173333,value-9122-16,value-9122-17,value-9122-18,value-9122-19
91230173337,value-9123-1,value-9123-2,value-9123-3,value-9123-4,91230173342,value-9123-6,value-9123-7,value-9123-8,value-9123-9,91230173347,value-9123-11,value-9123-12,value-9123-13,value-9123-14,91230173352,value-9123-16,value-9123-17,value-9123-18,value-9123-19
91240173356,value-9124-1,value-9124-2,value-9124-3,value-9124-4,91240173361,value-9124-6,value-9124-7,value-9124-8,value-9124-9,91240173366,value-9124-11,value-9124-12,value-9124-13,value-9124-14,91240173371,value-9124-16,value-9124-17,value-9124-18,value-9124-19
91250173375,value-9125-1,value-9125-2,value-9125-3,value-9125-4,91250173380,value-9125-6,value-9125-7,value-9125-8,value-9125-9,91250173385,value-9125-11,value-9125-12,value-9125-13,value-9125-14,91250173390,value-9125-16,value-9125-17,value-9125-18,value-9125-19
91260173394,value-9126-1,value-9126-2,value-9126-3,value-9126-4,91260173399,value-9126-6,value-9126-7,value-9126-8,value-9126-9,91260173404,value-9126-11,value-9126-12,value-9126-13,value-9126-14,91260173409,value-9126-16,value-9126-17,value-9126-18,value-9126-19
91270173413,value-9127-1,value-9127-2,value-9127-3,value-9127-4,91270173418,value-9127-6,value-9127-7,value-9127-8,value-9127-9,91270173423,value-9127-11,value-9127-12,value-9127-13,value-9127-14,91270173428,value-9127-16,value-9127-17,value-9127-18,value-9127-19
91280173432,value-9128-1,value-9128-2,value-9128-3,value-9128-4,91280173437,value-9128-6,value-9128-7,value-9128-8,value-9128-9,91280173442,value-9128-11,value-9128-12,value-9128-13,value-9128-14,91280173447,value-9128-16,value-9128-17,value-9128-18,value-9128-19
